id,title,genres,vote_average,Plot
912908,Strays,Comedy,6.2,when reggi is abandon on the mean citi street by hi lowlif owner doug reggi is certain that hi belov owner would never leav him on purpos . but onc reggi fall in with a fast-talk foul-mouth stray who love hi freedom and believ that owner are for sucker reggi final realiz he wa in a toxic relationship and begin to see doug for the heartless sleazebal that he is . talk dog-abandonment-abandon puppy-talk anim comedi stray
284329,The Last of Us: One Night Live,Drama,7.5,to celebr the launch of the ps4 version of the last of us naughti dog bring last year ’ s game of the year to life in front of hundr of fan in santa monica . thi special one night onli event will celebr the artistri behind the game with a perform of the score plu a “ live read ” of key scene featur the princip actor as direct by neil druckmann live-livestream drama the last of us : one night live
457332,Hidden Strike,Action-Adventure-Thriller-Comedy,7.0,two elit soldier must escort civilian through a gauntlet of gunfir and explos . middl east-speci forces-buddi film-buddi movie-green zone-highway of death action-adventure-thriller-comedi hidden strike
14836,Coraline,Animation-Family-Fantasy,7.871,a young girl discov an ideal parallel univers behind a secret door in her new home unawar that it contain a sinist secret . friendship-dream-bas on novel or book-villain-eye-stuf animal-stop motion-parallel world-button-new home-secret door-femal villain-aftercreditsstinger-duringcreditsstinger-horror for children-talk cat-parallel universe-neil gaiman animation-family-fantasi coralin
804150,Cocaine Bear,Thriller-Comedy-Crime,6.219,inspir by a true stori an oddbal group of cop crimin tourist and teen converg in a georgia forest where a 500-pound black bear goe on a murder rampag after unintent ingest cocain . cocaine-georgia-anim attack-bas on true story-rampage-duringcreditsstinger-woman director-black bear-apex predat thriller-comedy-crim cocain bear
928773,Whisper,Horror-Thriller,6.3,a young nurs is assign to look after a patient in a remot locat in the english countrysid . as the night continu she find herself terror by an unseen forc that is connect with her patient . mythic creature-supernatur creatur horror-thril whisper
119450,Dawn of the Planet of the Apes,Science Fiction-Action-Drama-Thriller,7.329,a group of scientist in san francisco struggl to stay aliv in the aftermath of a plagu that is wipe out human while caesar tri to maintain domin over hi commun of intellig ape . san francisco california-peace-solidarity-gorilla-intelligence-dystopia-horse-post-apocalypt future-pacifism-anim attack-leader-colony-tank-forest-sequel-woods-anthropomorphism-dam-revenge-betrayal-golden gate bridge-explosion-ape-scientist-orangutan-death-chimpanzee-med research-primate-dead horse-allegorical-sign languages-virus-plague-assassin attempt-shocking-aggressive-murd by gunshot-contagion-guns-soldiers-2030s-anim human friendship-war-cgi-l action hybrid-viol against animals-war horse-intense-depressing-bitter-bold-powerful-hors ride scienc fiction-action-drama-thril dawn of the planet of the ape
216015,Fifty Shades of Grey,Drama-Romance-Thriller,5.9,when colleg senior anastasia steel step in for her sick roommat to interview promin businessman christian grey for their campu paper littl doe she realiz the path her life will take . christian as enigmat as he is rich and power find himself strang drawn to ana and she to him . though sexual inexperienc ana plung headlong into an affair -- and learn that christian 's true sexual procliv push the boundari of pain and pleasur . base on novel or book-eroticism-bad smell-perversion-romance-spanking-billionaire-rich-bdsm-woman director drama-romance-thril fifti shade of grey
397243,The Autopsy of Jane Doe,Horror-Mystery,6.733,father and son coron receiv a mysteri unidentifi corps with no appar caus of death . as they attempt to examin the `` jane doe '' they discov increasingli bizarr clue that hold the key to her terrifi secret . parent child relationship-crematorium-autopsy-supernatural-murder-bell-morgue-corpse-thunderstorm-coroner-autopsi room-elevator-caus of death-ax horror-mysteri the autopsi of jane doe
785084,The Whale,Drama,8.008,a reclus english teacher suffer from sever obes attempt to reconnect with hi estrang teenag daughter for one last chanc at redempt . nurse-missionary-regret-idaho-addiction-grief-obesity-bas on play or musical-neighbor-teacher-religion-redemption-death of lover-election-rebelli daughter-guilt-death-lgbt-sister-in-law- disorder-fath daughter reunion-empathy-shame-english teacher-abandonment-on location-fath daughter relationship-2010s-gay character-apartment-2016-essay-food addiction-religi symbol drama the whale
597,Titanic,Drama-Romance,7.89,101-year-old rose dewitt bukat tell the stori of her life aboard the titan 84 year later . a young rose board the ship with her mother and fiancé . meanwhil jack dawson and fabrizio de rossi win third-class ticket aboard the ship . rose tell the whole stori from titan 's departur through to it death—on it first and last voyage—on april 15 1912. drowning-evacuation-shipwreck-iceberg-forbidden love-ship-panic-titanic-ocean liner-epic-rich woman poor man-bas on true story-love-tragedy-disaster-trag love-histor fiction-class differences-lov affair-histor event-lifeboat-star cross lovers-sink ship-steerage-rich snob-disast movie-1910s-sunken ship drama-rom titan
508947,Turning Red,Animation-Family-Comedy-Fantasy,7.4,thirteen-year-old mei is experienc the awkward of be a teenag with a twist – when she get too excit she transform into a giant red panda . friendship-canada-concert-temple-shapeshifting-toronto canada-com of age-teenag girl-femal protagonist-east asian lead-animal-domin mother-perfectionist-aftercreditsstinger-chines canadian-woman director-ancestor-boy band-moth daughter relationship-r panda-appreci animation-family-comedy-fantasi turn red
557946,Last Looks,Action-Crime-Thriller,5.9,a disgrac ex-cop seek solac by move to the wood but hi quiet life come to an end when a privat eye recruit him to investig the murder of an eccentr tv star 's wife . privat investigator-miss person action-crime-thril last look
293167,Kong: Skull Island,Action-Adventure-Fantasy,6.5,explor the mysteri and danger home of the king of the ape as a team of explor ventur deep insid the treacher primordi island . vietnam veteran-island-monster-1970s-expedition-gi monster-gi spider-creature-spin off-u.s. soldier-gi animal-kaiju-aftercreditsstinger-gi ape-monst island-wat buffalo-uncharted-monstervers action-adventure-fantasi kong : skull island
414906,The Batman,Crime-Mystery-Thriller,7.714,in hi second year of fight crime batman uncov corrupt in gotham citi that connect to hi own famili while face a serial killer known as the riddler . crime fighter-secret identity-nightclub-politician-police-psychopath-vigilante-superhero-bas on comic-organ crime-seri killer-millionaire-soci injustice-murd investigation-aftercreditsstinger-mask superhero-polit corruption-neo-noir-vengeance-mayor elect crime-mystery-thril the batman
575264,Mission: Impossible - Dead Reckoning Part One,Action-Adventure,7.5,ethan hunt and hi imf team embark on their most danger mission yet : to track down a terrifi new weapon that threaten all of human befor it fall into the wrong hand . with control of the futur and the world 's fate at stake and dark forc from ethan 's past close in a deadli race around the globe begin . confront by a mysteri all-pow enemi ethan must consid that noth can matter more than hi mission—not even the live of those he care about most . race against time-mission-rom italy-chase-secret mission-secret agent-sequel-intellig agency-rogu agent-bas on tv series-secret govern agency-serious-northern norway-amused-melodramat action-adventur mission : imposs - dead reckon part one
419430,Get Out,Mystery-Thriller-Horror,7.622,chri and hi girlfriend rose go upstat to visit her parent for the weekend . at first chri read the famili 's overli accommod behavior as nervou attempt to deal with their daughter 's interraci relationship but as the weekend progress a seri of increasingli disturb discoveri lead him to a truth that he never could have imagin . kidnapping-extern control action-manipulation-dark comedy-hypnosis-parents-in-law-satire-racist-revenge-interraci relationship-disappearance-racism-psycholog thriller-neurosurgeon-miss person-stereotype-brain surgery-race-conscious-pretenti mystery-thriller-horror get out
872177,Corrective Measures,Action-Science Fiction,5.3,set in san tiburon the world 's most danger maximum-secur penitentiari and home to the world 's most treacher superpow crimin where tension among the inmat and staff heighten lead to anarchi that engulf the prison and order is turn upsid down . base on comic-lockdown-prison measur action-sci fiction correct measur
526896,Morbius,Action-Science Fiction-Fantasy,6.181,danger ill with a rare blood disord and determin to save other suffer hi same fate dr. michael morbiu attempt a desper gambl . what at first appear to be a radic success soon reveal itself to be a remedi potenti wors than the diseas . vampire-bas on comic-duringcreditsstinger-supervillain action-sci fiction-fantasi morbiu
